x,y,pmi,count
so,very,-0.2612057395884326,19
d,troilus,-0.2612461438730607,10
again,thy,-0.26128045070565215,14
heard,his,-0.26130968734448434,11
with,yours,-0.2613230922267099,9
have,please,-0.26132956713471045,11
being,what,-0.26141936567066104,15
it,son,-0.2614352265901859,25
true,who,-0.2614356552556474,5
give,lady,-0.2614362268089377,6
heart,tis,-0.26151868590071314,7
many,well,-0.26155337935377443,6
hate,have,-0.2615539507521551,5
have,welcome,-0.2615539507521551,10
of,quickly,-0.2615726189951067,16
d,swear,-0.2615777929780692,11
gentle,now,-0.2616790688905008,5
all,duke,-0.26168314910998713,21
flesh,with,-0.2616833531199553,5
is,many,-0.2617561785551729,25
enough,we,-0.26178958849186923,5
here,those,-0.2618632526041429,6
unto,with,-0.2618858686199659,16
eye,you,-0.2618912522317058,26
merry,that,-0.26191321146084234,9
host,that,-0.26191321146084234,9
at,put,-0.261956028764352,6
humbly,of,-0.26201782096326176,5
son,which,-0.26204093726285255,8
in,villain,-0.2620476875170887,13
ll,st,-0.2620698309071748,12
here,poor,-0.26209383104433664,7
duke,look,-0.26213296218168797,5
have,mother,-0.2621704086014416,12
every,thy,-0.26217314265799313,9
go,of,-0.2621736962351044,137
and,request,-0.26223459495301427,8
and,edg,-0.26223459495301427,12
bear,lord,-0.26224716366949274,8
shall,timon,-0.2622727456779585,6
d,merry,-0.2622876179498752,7
d,weep,-0.2622876179498752,7
page,so,-0.2622955632014929,10
gentleman,their,-0.26244441811847613,5
like,master,-0.26252102551580353,7
friends,on,-0.2625356856781525,7
england,thy,-0.2626188014779144,6
how,within,-0.26267016957317,5
cause,thee,-0.2626752989244861,5
er,what,-0.26269233526374025,14
be,into,-0.26270220667183725,21
any,must,-0.26273171779094123,5
red,will,-0.26278788513901463,7
his,hot,-0.262866858184123,8
ever,of,-0.26288873264931123,49
angelo,with,-0.26289703201482806,8
tent,that,-0.26295219397050035,5
that,westmoreland,-0.26295219397050035,5
best,by,-0.2629880748504499,8
a,thoughts,-0.263016505139079,16
as,gentle,-0.2630934222086143,9
bear,is,-0.26312393613801643,24
about,on,-0.2631660115970786,6
soldier,with,-0.2633008390935744,10
his,too,-0.2633287262292532,37
pure,the,-0.263330716039156,8
father,what,-0.2633979316527489,24
and,perceive,-0.26342935356595787,11
queen,think,-0.26343036213292204,5
first,upon,-0.26347473676072225,10
late,your,-0.26354157459679195,6
a,consent,-0.26360698039238284,6
a,further,-0.26360698039238284,12
hath,know,-0.2636616257797265,16
and,if,-0.2636804634208306,418
my,thyself,-0.26369305285042677,11
in,pretty,-0.2638095336733753,6
in,murderer,-0.2638095336733753,5
in,kiss,-0.2638095336733753,11
have,thy,-0.2638524861599766,106
do,who,-0.263863006808151,23
dead,it,-0.26395327733784885,18
i,royal,-0.2639925118704324,21
his,run,-0.26400524542021236,6
on,things,-0.26404693376910354,5
are,show,-0.26405433711620535,8
lear,your,-0.2641741959495907,7
how,than,-0.26421312408441633,19
nature,this,-0.2642212783740561,12
hast,upon,-0.2642228755881157,5
am,york,-0.2642505596985253,5
proud,will,-0.2642675951970625,5
ah,to,-0.26436793137116044,16
further,of,-0.2643845542423688,15
do,his,-0.26439710187727905,116
be,boy,-0.2644006620313801,14
he,lords,-0.2644073523156553,14
my,scorn,-0.26443862295955234,6
dear,here,-0.26443876486333917,5
ever,now,-0.26444296874198997,8
good,love,-0.26445076063368567,28
again,lord,-0.26447893467098704,11
along,that,-0.26450602203912194,6
me,men,-0.2645119685145823,34
o,or,-0.2645346554199485,33
find,on,-0.2645416683757511,8
all,mother,-0.26457731178681465,8
of,paris,-0.26459907362529467,11
stand,well,-0.2646010724357798,6
the,woes,-0.2646251863921547,5
kind,s,-0.2646279523192007,10
didst,i,-0.26467482855736896,18
these,who,-0.2646847563095245,8
shame,we,-0.2647043274990865,5
hair,you,-0.2647807804020133,7
as,pray,-0.2648410884781343,18
s,thyself,-0.2648518731707214,7
d,suit,-0.2648804285281548,6
d,ladies,-0.2648804285281548,6
cymbeline,d,-0.2648804285281548,5
but,mistress,-0.2649118325798635,13
for,withal,-0.2649391130065771,5
brother,will,-0.26495640498761514,15
him,hot,-0.26500941054102234,6
new,what,-0.2650398787197257,6
of,send,-0.26505840151782445,21
pandarus,the,-0.2650949479110807,22
good,her,-0.2651082163999643,46
done,in,-0.26515202154888445,34
lords,will,-0.2652066106588902,11
come,true,-0.2653378345708585,9
in,sent,-0.2654391584068835,14
peace,when,-0.26546436854112554,5
look,our,-0.2654819445272272,13
re,the,-0.26548602806529087,36
a,wits,-0.26549112426693433,5
and,lucio,-0.2655123047142502,16
wounds,you,-0.2655289192294068,5
prayers,you,-0.2655289192294068,5
not,others,-0.26563862277173583,8
dost,the,-0.26565799182992256,50
as,madam,-0.2657122913418068,12
fair,what,-0.26571417437992984,17
false,shall,-0.265793391910601,5
her,lord,-0.26582110339993426,50
be,earl,-0.26582224916617425,5
em,of,-0.26583462063760155,13
as,save,-0.2658863223927844,5
as,cry,-0.2658863223927844,5
as,tongue,-0.2658863223927844,10
bring,by,-0.26591262786776654,8
by,falstaff,-0.26591262786776654,8
nurse,that,-0.2659137849635123,11
my,quickly,-0.26592593428271866,11
body,do,-0.2659813540084597,5
enemy,for,-0.2659868685977708,6
benedick,to,-0.265991464035374,6
forest,i,-0.2660362543804186,7
a,brutus,-0.2660366062083174,31
has,with,-0.26605973338100075,14
against,on,-0.26609549644437275,9
jessica,the,-0.26609987195816037,7
hang,of,-0.2661202467458274,19
all,very,-0.26614874008570366,15
grow,s,-0.26619297917282847,5
night,should,-0.26619326183621256,6
duke,have,-0.266225105879942,31
do,of,-0.26626869811692017,300
lords,on,-0.2663039911588444,7
goes,in,-0.2663418701887703,9
at,exeunt,-0.26640873913257196,11
royal,so,-0.2664121293963251,5
one,what,-0.26642438628293674,39
o,which,-0.26643031308662146,33
northumberland,that,-0.26644052181632155,8
ah,have,-0.26646128524689927,5
have,side,-0.26646128524689927,5
body,for,-0.26650980000580793,10
ill,with,-0.26651784996557215,10
not,two,-0.26657292463491467,28
and,burning,-0.26659940035546437,6
third,thou,-0.2666011653461147,6
england,i,-0.2666093283345686,32
in,strike,-0.2666573765462016,8
i,virtue,-0.2666796537305449,19
it,stay,-0.2667013168132686,16
forbid,of,-0.26673845963584614,6
emperor,of,-0.26673845963584614,9
a,wherefore,-0.2667426942452415,9
right,will,-0.2668450180848732,8
d,name,-0.2668864112257534,27
many,our,-0.266895818207584,8
exeunt,for,-0.26693718512992015,33
i,six,-0.2670545303027235,6
grown,i,-0.2670545303027235,6
is,seems,-0.2670756875337845,5
is,london,-0.2670756875337845,6
find,good,-0.26713733987188054,7
their,therefore,-0.2671878036540697,6
heart,more,-0.2672479844179578,11
far,of,-0.2672484943179583,23
valour,you,-0.2672695808057081,6
northumberland,you,-0.2672695808057081,9
man,mine,-0.2672795135018338,11
provost,to,-0.2672859343883729,10
cleopatra,to,-0.2672859343883729,25
betwixt,to,-0.2672859343883729,5
fear,on,-0.26733456855992127,10
eyes,good,-0.26741194910132926,9
are,state,-0.2674161771489541,5
arms,so,-0.267435202853904,6
be,coriolanus,-0.2674412425859427,7
i,rome,-0.26747312742612167,34
hearts,i,-0.26747312742612167,17
ay,thee,-0.2674949650512908,11
love,up,-0.2675524135589606,11
that,witch,-0.2675970990162638,5
em,this,-0.26762752706596765,5
my,patient,-0.26770401038731967,5
call,tis,-0.26770865811083333,5
look,would,-0.2678049815454714,10
chamber,not,-0.2678155420260104,5
charles,not,-0.2678155420260104,5
not,straight,-0.2678155420260104,6
should,very,-0.2678331422562778,6
tears,thou,-0.26788644145999413,7
devil,your,-0.26795069350184697,7
doth,should,-0.2679889988816373,7
for,point,-0.2680748268594356,5
edg,of,-0.26820319789411984,8
me,quickly,-0.2682618646389877,7
away,here,-0.26827361964249097,9
have,stand,-0.26828733341112354,16
a,stood,-0.26830210160076273,6
aaron,in,-0.2683571614240959,5
beg,in,-0.2683571614240959,5
out,speak,-0.2684365745058767,8
had,speak,-0.2684365745058767,8
had,take,-0.2684365745058767,8
i,sovereign,-0.26847611743751776,15
i,merit,-0.26847611743751776,5
above,to,-0.2684774151957916,13
our,tell,-0.26852391564160555,15
helena,his,-0.26852918718025853,6
poor,which,-0.26857311418083607,7
d,make,-0.2686452339908595,67
be,stands,-0.2686515391850385,5
petruchio,the,-0.26874175258698685,25
a,york,-0.2687537859700303,31
are,ring,-0.26882394007334454,5
antipholus,d,-0.26888317098182873,9
as,here,-0.2688918325325096,54
be,eyes,-0.26890783572945126,22
friend,with,-0.26891506570382767,16
blood,them,-0.2689693106125774,6
make,most,-0.26897399162477864,9
dear,or,-0.2690223903331656,5
king,myself,-0.2690419776389166,8
i,somerset,-0.269083947462424,14
all,thought,-0.2691004935899392,7
sister,thou,-0.26911673826549487,5
now,thus,-0.26920201284469486,10
but,cousin,-0.26920306551265155,8
alas,and,-0.2692637920368761,26
enter,then,-0.2692755671415471,25
king,own,-0.2693259230441953,11
it,ladies,-0.26934830922455505,5
now,th,-0.2693932056639409,15
is,pass,-0.269429592927262,8
lord,must,-0.26948338537852334,21
with,yea,-0.26948388632463705,7
king,which,-0.2695151168968512,33
must,son,-0.2695418919772786,5
not,through,-0.2695492548350109,10
set,with,-0.2696176182677733,17
been,love,-0.2696747047572735,7
such,thus,-0.26967987221647494,5
make,prince,-0.26973258479914436,6
mind,we,-0.2697585181631446,6
the,undone,-0.2697648260445658,6
gonzalo,the,-0.2697648260445658,8
knees,the,-0.2697648260445658,6
eye,him,-0.2697707133179,10
had,how,-0.2697945619658558,14
black,to,-0.2698633572761836,15
any,lord,-0.26995906393856767,10
d,doubt,-0.2700200681805659,7
again,as,-0.27004228216394216,18
as,part,-0.27004228216394216,12
that,whose,-0.2700446460851469,32
and,bounty,-0.2700599324649709,5
and,hal,-0.2700599324649709,5
burn,of,-0.27007920289287524,7
am,upon,-0.27008010335924915,18
heart,they,-0.2701126689716785,12
another,his,-0.2701335276892725,14
lady,th,-0.2701893460920357,5
falstaff,for,-0.27021757141737107,16
dear,the,-0.2702465726074445,53
if,those,-0.2703554917518018,9
am,were,-0.27035840806720507,16
king,off,-0.2703789550372565,7
for,noble,-0.27048246589456987,22
mistress,so,-0.2704900418167645,10
all,majesty,-0.2704917210964859,5
blood,would,-0.2704941200562527,7
ll,noble,-0.2705076139580358,7
henry,they,-0.2705337009793546,7
hector,my,-0.27054122194640623,12
by,speak,-0.2705604860220982,21
to,whiles,-0.2705969629943758,7
on,othello,-0.27059750263069376,5
brother,sir,-0.27064282968777426,8
cleopatra,do,-0.27065961628623036,5
love,put,-0.27068059862190313,5
before,is,-0.2707318262325065,36
and,please,-0.27073377974042656,46
i,whose,-0.2707793086859248,59
d,note,-0.2708707922173422,6
go,nor,-0.270896957296912,7
lady,we,-0.270953276776088,15
marcius,of,-0.2709858722866953,11
duke,men,-0.27101072710224355,5
lord,poor,-0.2710669586258767,9
messenger,so,-0.27106948750899806,7
two,your,-0.27107288151320136,21
a,lieutenant,-0.27109500178493284,5
answer,o,-0.27113356981660325,6
most,why,-0.2711440496681972,8
leave,would,-0.27116381098602854,7
for,page,-0.27118806228357856,15
for,sing,-0.27118806228357856,5
dare,thou,-0.27126140673208404,5
he,rich,-0.2712936743657842,5
fast,with,-0.27129912191155436,5
having,i,-0.27130540745638204,15
as,home,-0.2713329056454367,8
hero,in,-0.27136267156382116,6
am,show,-0.27141434244831375,5
made,upon,-0.27142421707209363,7
hastings,to,-0.2714418941595305,13
be,years,-0.27146251651886694,6
be,twas,-0.27146251651886694,5
that,therefore,-0.2714996430851262,33
from,into,-0.27161067065705236,8
a,us,-0.2716249524082311,105
caesar,upon,-0.2716342240790403,5
his,orlando,-0.2716681387627406,5
great,mine,-0.27170330674866194,5
in,please,-0.27173690207547646,20
ay,this,-0.2717385264890441,23
her,power,-0.27177740139773304,5
call,out,-0.27179246994895645,5
call,had,-0.27179246994895645,5
him,timon,-0.2717953998843145,8
s,truly,-0.27188363748478206,6
full,not,-0.2718839041604231,17
comes,we,-0.27190672278341066,10
home,of,-0.2719241270008648,27
by,o,-0.27192449059958657,52
though,which,-0.27201718046099504,7
patience,the,-0.2720810687717467,22
love,night,-0.27210685435993526,8
live,our,-0.27210741453017934,7
all,soldier,-0.272109207070105,5
not,sister,-0.272136915808653,8
come,his,-0.27215871780128437,71
captain,that,-0.27219285070541294,9
kent,that,-0.27219285070541294,10
do,lay,-0.27220790484909113,5
me,their,-0.27225234737179244,70
and,aught,-0.2723517292445557,9
queen,there,-0.27236844992070475,10
confess,s,-0.27239729157411324,5
met,to,-0.27242557404078394,12
kate,to,-0.27242557404078394,9
ben,to,-0.27242557404078394,6
but,john,-0.2724562229103734,16
but,majesty,-0.2724562229103734,8
but,happy,-0.2724562229103734,6
looks,will,-0.27246207381233417,5
name,would,-0.2725001027538513,7
enter,son,-0.2725063709410176,8
send,so,-0.272514728383179,6
thee,us,-0.2725314427850324,24
my,sings,-0.2725565131817318,5
my,twenty,-0.2725565131817318,9
leontes,of,-0.27256800329656994,12
hadst,of,-0.27256800329656994,8
not,place,-0.27261442490777915,18
exeunt,good,-0.2726646126924142,12
leave,s,-0.2726650440375285,23
which,who,-0.2727027283253727,14
am,up,-0.27270424718539793,11
house,than,-0.2729278034131324,5
his,menenius,-0.27300648953500284,6
revenge,you,-0.27302190969479934,9
flesh,i,-0.27303739173357106,13
till,when,-0.27303987986689643,6
helena,to,-0.2731762993476911,17
weep,your,-0.273183220435524,5
how,other,-0.27322035190647825,7
most,some,-0.27323703917404113,7
my,th,-0.273321789999844,63
fight,is,-0.2733246368107861,12
boy,we,-0.27333297852144267,7
caesar,like,-0.2733630073532266,5
as,let,-0.2734132782496487,55
know,till,-0.2734234757834027,5
as,buckingham,-0.27347545800233614,6
fortune,shall,-0.2734890084942509,6
fare,in,-0.27349680107650703,7
exit,love,-0.2735041799108621,9
not,ten,-0.27356787091510176,6
away,so,-0.27357657361118193,19
s,yes,-0.27371533350202637,7
do,youth,-0.27375069326337226,5
d,door,-0.27383527118108125,6
brought,d,-0.27383527118108125,8
a,content,-0.273870055839705,10
england,my,-0.27389486395399404,18
a,exit,-0.2739185830738919,57
gods,s,-0.2739346187790424,10
indeed,our,-0.2739741154582306,6
crown,no,-0.27397814128004216,5
didst,to,-0.2740193170473412,16
child,you,-0.2740411415212175,14
gloucester,on,-0.2740511548821094,9
faith,from,-0.2740543472119971,5
long,sir,-0.27407058609205387,6
as,gold,-0.2741588483587743,5
as,royal,-0.2741588483587743,5
suffolk,you,-0.2741632887536085,15
ll,since,-0.27416426008392664,5
our,without,-0.27417466705814786,5
own,such,-0.2742454278700198,5
at,life,-0.27426374055505565,10
a,hamlet,-0.27426504857443945,7
duchess,for,-0.27427913926072045,5
daughter,we,-0.2743488725095909,7
of,where,-0.2743841014765665,105
do,is,-0.27442272710983817,158
doubt,s,-0.27444585424938245,6
nothing,when,-0.2744545211238981,6
sicinius,with,-0.2744576411563841,5
home,on,-0.2744809366904679,5
hector,will,-0.27448676037874853,5
am,caesar,-0.27451171815832404,6
d,thousand,-0.2745165175668931,13
long,was,-0.2745337630039877,5
deeds,is,-0.2745637089263345,5
is,thee,-0.2745637089263345,130
here,still,-0.2745907416661835,6
buckingham,for,-0.27462123812197253,9
king,sword,-0.2746298321909149,5
all,look,-0.2746658373709972,17
fair,out,-0.2746897087251999,5
not,saint,-0.2747092499739109,5
mean,shall,-0.2747175651322161,5
men,she,-0.2747352343150222,10
have,suffolk,-0.2747469638797053,7
buckingham,have,-0.2747469638797053,7
break,have,-0.2747469638797053,7
good,till,-0.27479525220006223,8
er,know,-0.27483811704040445,5
regard,the,-0.2748443515738408,5
paulina,the,-0.2748443515738408,10
ear,me,-0.27489244353800074,7
maria,to,-0.2749727630546639,10
rare,to,-0.2749727630546639,5
hand,or,-0.27497317856416875,9
rome,so,-0.2750323846044254,8
if,mother,-0.27505805288552304,7
he,these,-0.2750866633829233,38
brave,in,-0.27509054408306427,8
d,sake,-0.27509959370984083,7
hither,the,-0.27515030049942324,33
poor,you,-0.27517875085955285,37
and,tailor,-0.275199572117382,6
and,durst,-0.275199572117382,6
many,o,-0.2752307179576483,8
at,prince,-0.2752311793607138,9
exeunt,or,-0.27523694685767214,10
give,is,-0.2752794539832271,57
do,macbeth,-0.27528802046830136,5
lost,to,-0.27531895237702314,22
above,it,-0.2753386729137424,5
king,make,-0.275380186906347,23
far,s,-0.2754665233017898,10
like,tell,-0.27548072657744316,9
knave,with,-0.2755053967475779,6
lives,thou,-0.27551922987462546,5
be,head,-0.2755635336013684,17
exeunt,most,-0.2756167409193957,5
a,majesty,-0.27565627608098614,17
nor,why,-0.2756758592957021,6
once,shall,-0.27576785459671405,7
now,those,-0.27579036899675446,7
first,may,-0.2758084718344476,9
desdemona,his,-0.2758605708817596,7
his,worthy,-0.2758605708817596,7
fortune,king,-0.2758618741006065,5
i,opinion,-0.2758640510597305,8
blind,i,-0.2758640510597305,8
english,i,-0.2758640510597305,16
strike,you,-0.2758697525676256,9
bastard,you,-0.2758697525676256,12
nothing,now,-0.2758912621280953,8
act,to,-0.2758953220460966,33
great,will,-0.2759272077420558,21
am,take,-0.2759789306413313,12
lucentio,my,-0.27598968902012566,7
camillo,of,-0.27602853540607647,10
life,lord,-0.2760519886110876,12
name,shall,-0.27605385690003886,11
coriolanus,in,-0.27610170747792656,11
have,wind,-0.2761126709230801,5
did,sweet,-0.2761309050436499,6
here,myself,-0.2761557685198113,6
against,like,-0.2762924922005207,5
arms,for,-0.27632770193598966,9
hath,their,-0.2763408185586223,18
is,tears,-0.27641571378792795,12
is,yield,-0.27641571378792795,6
not,sovereign,-0.27641571378792795,6
is,soon,-0.27641571378792795,6
call,see,-0.27645733200512734,5
form,my,-0.2765592556354057,6
every,her,-0.27661988436259927,8
me,water,-0.2766436333377642,5
friends,or,-0.27665853399246626,5
his,mean,-0.2767026350949666,9
been,thee,-0.27674792718619584,10
d,sirrah,-0.27677965182786257,6
an,night,-0.2767901933542054,7
antonio,him,-0.27681620125936524,6
do,hither,-0.2768199249910488,5
out,think,-0.2768295001544866,7
is,put,-0.2768555057059193,21
master,yet,-0.27686481413280517,6
master,were,-0.27686481413280517,6
noble,we,-0.2768782592860925,10
s,them,-0.27687930894759244,67
is,thou,-0.27688386409059124,217
i,short,-0.2769092849743805,10
i,number,-0.2769092849743805,5
go,poor,-0.2769655392361358,5
cassius,for,-0.27696590114253855,8
up,well,-0.2769850535510848,11
demetrius,his,-0.27699697226780756,5
bid,on,-0.2770507340222114,5
by,gentleman,-0.27710228391566016,9
for,forth,-0.27711304479358295,13
duke,or,-0.2772101191837896,12
strange,thou,-0.277281076030912,6
exeter,in,-0.27731200407702233,5
his,we,-0.27735330603606295,104
golden,my,-0.2773553960635005,5
business,not,-0.27736085993224074,9
a,friends,-0.27738509106877646,29
gentleman,when,-0.2774103530233175,5
antony,at,-0.27749904081653587,6
anne,of,-0.27750322097208213,14
antonio,so,-0.2775355297582298,6
dead,you,-0.27756953744552004,30
city,with,-0.2775933550092427,5
sweet,well,-0.2776888530738635,8
father,never,-0.2776928790174343,5
sir,york,-0.2776972834257717,6
and,either,-0.2777467611312619,20
art,make,-0.27777828511392644,7
for,sight,-0.27778506733680913,7
for,with,-0.2779573266694978,266
duke,mine,-0.27796937546441464,6
exit,too,-0.27799997945197374,5
by,pray,-0.2780723412363357,13
not,posthumus,-0.27811549866582236,5
didst,the,-0.27819799358142855,21
the,voices,-0.27819799358142855,6
is,loving,-0.27825985448629825,5
door,it,-0.2783031518774814,5
d,sir,-0.27832715225540117,106
look,mine,-0.2783629364174041,5
be,lie,-0.2784113764741947,10
him,sweet,-0.2784769852408297,18
his,them,-0.27850106338685804,58
people,will,-0.27850803431167276,5
most,s,-0.2785142163837952,40
he,margaret,-0.27855700764805086,6
more,york,-0.27855707633047916,5
down,man,-0.27857349111932594,6
lord,turn,-0.27860817304708085,5
bertram,that,-0.27867497823333326,7
field,is,-0.27871966869749226,8
beseech,d,-0.27873154042538456,9
among,i,-0.2787612898359739,9
beseech,with,-0.2787634351473835,8
lov,to,-0.278765752071803,14
in,leave,-0.27878668964302805,33
good,set,-0.278791494844828,6
down,not,-0.2787935542007526,25
comes,will,-0.27879384839365895,14
and,quoth,-0.2788338567724761,7
but,watch,-0.2788903329157833,6
prove,with,-0.2789797711328797,9
mark,with,-0.2789797711328797,9
lost,with,-0.2789797711328797,9
either,he,-0.2789805030320752,5
earth,we,-0.2789916185994915,5
ring,we,-0.2789916185994915,5
second,she,-0.2790306580603388,6
from,leave,-0.27903468873625925,8
a,thank,-0.2790639314562081,18
be,hither,-0.279176653292307,9
nor,what,-0.27921075168994286,19
the,wherefore,-0.27924071792844335,16
news,not,-0.2792450038067923,12
first,some,-0.27926900394395415,7
fair,see,-0.27935457078137077,5
make,name,-0.27940146083927125,5
so,th,-0.27945125620777456,26
of,shallow,-0.27946171124447045,20
cymbeline,you,-0.2795040372227196,7
thersites,you,-0.2795040372227196,7
and,matter,-0.27953945316148476,41
those,thou,-0.2795742965144424,13
by,rome,-0.27961994013690666,6
his,yes,-0.27963706843401587,6
and,lest,-0.27968458080925235,17
me,somerset,-0.2796913264197695,5
from,may,-0.2797033485787456,20
d,duty,-0.27970420484517916,6
art,let,-0.27980845123089687,10
th,than,-0.27986433123772797,10
and,dost,-0.27986666221024387,49
of,pains,-0.2799499569191695,7
alive,of,-0.2799499569191695,7
ah,of,-0.2799499569191695,14
eye,this,-0.27997796545239695,13
good,two,-0.28003767785742695,9
grave,not,-0.28004999844302203,7
bolingbroke,not,-0.28004999844302203,7
me,worthy,-0.28007078863867096,8
each,me,-0.28007078863867096,8
marry,o,-0.2800968134808733,5
knows,you,-0.28010680551088024,12
judgment,you,-0.28010680551088024,6
from,within,-0.28014855054690063,6
d,exit,-0.28018972136517345,36
away,should,-0.28020397627902716,6
it,peace,-0.2802106172320696,17
messenger,to,-0.28021581846703575,26
as,coriolanus,-0.28026144734562825,5
and,soothsayer,-0.280279097646657,5
and,capitol,-0.280279097646657,5
and,gent,-0.280279097646657,5
and,brows,-0.280279097646657,5
and,ghost,-0.280279097646657,10
done,or,-0.28029281864756034,7
for,somerset,-0.2803960640704024,5
from,think,-0.28042229432016386,13
aside,or,-0.2804268394731581,5
on,words,-0.28045364649123994,6
alas,will,-0.28050479406774803,5
second,than,-0.28062826192178025,5
be,kent,-0.2807031732537796,6
shall,tis,-0.2807561513719715,23
each,what,-0.2808107331704307,5
fie,to,-0.28085874157764673,9
do,timon,-0.2808787814679164,6
shape,you,-0.2809492780969006,5
reads,you,-0.2809492780969006,5
leave,or,-0.28096250957733626,7
st,us,-0.28101402654563884,8
from,show,-0.28103758766781023,6
grace,then,-0.2810550015887774,6
i,proper,-0.28106524474553823,6
great,thee,-0.2810836818189168,13
exeunt,make,-0.28111353065928957,7
man,your,-0.2811358453132134,58
ah,in,-0.28123342559011544,9
and,ha,-0.28123992653835445,21
keep,sir,-0.28129394565420357,6
no,pardon,-0.2813019991923145,5
lord,that,-0.2813580165310298,153
king,most,-0.2813632148498833,16
did,fear,-0.28140313345664,5
are,give,-0.28142262839013626,21
dark,to,-0.28145489058258416,7
bosom,not,-0.28149523931720294,5
duke,queen,-0.28152020687394563,5
in,lord,-0.28157487126090974,150
cannot,their,-0.281613632442215,7
enough,the,-0.28162343260523026,34
are,ll,-0.28162465238244866,37
full,lord,-0.28165586612908616,6
exit,speak,-0.28167734674009787,5
macbeth,thy,-0.2817031220709551,5
gates,in,-0.2817211229820774,5
him,wit,-0.28177962079091534,6
had,tis,-0.2818177969297441,9
long,your,-0.28182709698583536,14
cry,thou,-0.28182870378163266,5
and,imogen,-0.2818708934979582,19
hours,to,-0.2819014659246615,12
a,along,-0.2820903860863961,7
a,em,-0.2820903860863961,10
anon,of,-0.28211332120280036,9
bianca,of,-0.28211332120280036,9
by,into,-0.28212308529071095,11
therefore,when,-0.28215373855891107,6
her,man,-0.2821580170721937,32
blood,us,-0.28218847631423327,5
are,own,-0.28231565409052145,12
hand,should,-0.2823199097308786,6
to,unto,-0.28232347983592054,37
in,lack,-0.2824516437294334,6
dromio,will,-0.2824924153032616,5
gloucester,upon,-0.28251936736407113,5
beyond,to,-0.2825259009451097,5
how,till,-0.2825295760412497,6
is,thank,-0.28253263859760985,12
exeunt,you,-0.282566055655011,53
d,warrant,-0.28260919548858643,7
d,glad,-0.28260919548858643,5
clown,d,-0.28260919548858643,14
claud,d,-0.28260919548858643,5
antony,your,-0.28261545554410905,15
before,some,-0.2826255258788758,5
go,much,-0.28263369084375484,8
them,why,-0.2826705882899655,13
me,white,-0.2827177810499574,5
me,mouth,-0.2827177810499574,5
back,be,-0.2827761818766449,11
means,will,-0.2828228029052763,6
food,of,-0.28286795993638186,5
exit,this,-0.2829368199029863,27
many,sir,-0.28295375313234555,7
be,ho,-0.28298293954867815,6
my,shalt,-0.28298604140066386,16
page,thee,-0.2829968764631973,6
are,would,-0.2830449481022083,35
but,nurse,-0.28312738585903796,6
farewell,have,-0.28321301134101906,9
have,york,-0.28321301134101906,13
hither,thy,-0.28323502659370253,5
again,by,-0.2832735349221434,13
done,man,-0.28329046747110176,6
an,look,-0.28331288640447017,8
if,state,-0.2833964376891629,5
lord,such,-0.2834105936956367,19
away,how,-0.2834142666749532,8
ever,what,-0.2834287252490361,13
stood,to,-0.2834608732801828,8
battle,that,-0.2834738611151019,6
arms,be,-0.2835510161266058,8
not,other,-0.28360980920924234,27
enemy,this,-0.28361563245009797,5
english,this,-0.28361563245009797,5
and,counterfeit,-0.28363273965424474,6
and,murther,-0.28363273965424474,6
and,fie,-0.28363273965424474,12
and,vouchsafe,-0.28363273965424474,6
man,time,-0.2836924059374624,10
speak,up,-0.2836945100594717,6
the,vain,-0.28373048218138963,9
fortune,so,-0.2837309911994714,8
no,whom,-0.2837848710253151,7
confess,with,-0.2837976674105275,5
pardon,this,-0.28390622763116646,9
know,poor,-0.28392264500218384,5
all,please,-0.2839398564083704,7
every,more,-0.2839409611712817,5
er,how,-0.2839442172982513,6
self,the,-0.283969433759304,23
his,messenger,-0.284001873836466,9
o,why,-0.2840107590457664,20
fire,me,-0.2840561318222196,9
leave,with,-0.28406541987394274,23
this,two,-0.28411367663530346,21
shallow,with,-0.2841397662717796,9
it,person,-0.28417208554157947,5
in,stay,-0.2841935747068226,23
and,cannot,-0.28420834541365897,87
body,what,-0.2842737738473664,6
for,sister,-0.2842833603737263,7
to,yes,-0.2842841806014484,17
charmian,you,-0.2843029201044884,6
close,you,-0.2843029201044884,6
short,you,-0.2843029201044884,6
the,weep,-0.2843087705250274,19
king,part,-0.28438966948007116,7
an,master,-0.28439054075867204,7
own,this,-0.2844111478820864,23
fashion,my,-0.2844557364814395,6
enemies,my,-0.2844557364814395,6
hath,way,-0.2844734204043158,5
such,this,-0.2845080623467863,41
his,seen,-0.28454440292876015,8
a,pleasure,-0.2845509846340528,11
duke,should,-0.2845568503504994,8
make,take,-0.2846326561960171,9
boy,d,-0.28464814046329867,17
it,women,-0.2846576020615737,6
sir,when,-0.28475447776371,25
earth,if,-0.2848042006135533,5
desert,the,-0.28482857248044174,5
ladyship,the,-0.28482857248044174,5
the,unknown,-0.28482857248044174,5
country,not,-0.28484888132479075,7
gentlemen,he,-0.2848664815550581,6
rough,to,-0.2850147013488044,6
her,we,-0.2850817374243795,55
d,end,-0.2850838146164418,14
d,hate,-0.2850838146164418,7
d,welcome,-0.2850838146164418,14
i,treasure,-0.2851818109403705,5
i,realm,-0.2851818109403705,5
i,seeing,-0.2851818109403705,5
flight,i,-0.2851818109403705,5
i,plot,-0.2851818109403705,5
i,lands,-0.2851818109403705,5
at,comes,-0.28518586948282687,7
then,within,-0.2852280760761756,5
